name,image,url,productid
Combo Cocoon Nước Cân Bằng & Mặt Nạ Từ Nghệ Hưng Yên 140ml+30ml,,https://hasaki.vn/san-pham/bo-doi-cocoon-nuoc-hoa-hong-mat-na-nghe-hung-yen-102511.html,422208792
Sữa Chống Nắng Curél Cho Da Mặt Khô Nhạy Cảm 30ml,,https://hasaki.vn/san-pham/sua-chong-nang-curel-spf30-pa-30ml-71101.html,331300022
Miếng Rửa Mặt Vacosi Silicone Cleansing Pad 1 Miếng,,https://hasaki.vn/san-pham/mieng-rua-mat-vacosi-silicone-cleansing-pad-dc04-7685.html,201100100
Combo 10 Mặt Nạ Foodaholic Collagen Làm Săn Chắc Da 23gx10,,https://hasaki.vn/san-pham/combo-10-mat-na-foodaholic-collagen-lam-san-chac-da-23gx10-104185.html,422209642
Bông Rửa Mặt Vacosi Bọt Biển BN01 (2 Cái),,https://hasaki.vn/san-pham/bong-rua-mat-bot-bien-vacosi-bn01-2-cai-75866.html,201100253
"[Mini] Sữa Dưỡng Da Elixir Hỗ Trợ Dưỡng Sáng, Ngừa Lão Hóa 18ml",,https://hasaki.vn/san-pham/gift-sua-duong-da-18ml-ho-tro-duong-sang-ngua-lao-hoa-elixir-124064.html,422222524
Combo CeraVe Kem Dưỡng 340g + Sữa Dưỡng Thể Da Khô Đến Rất Khô 20ml,,https://hasaki.vn/san-pham/combo-cerave-kem-duong-va-sua-duong-the-cho-da-kho-den-rat-kho-104611.html,422209916
Tinh Chất Curél Dưỡng Ẩm Sáng Mịn 30g,,https://hasaki.vn/san-pham/tinh-chat-curel-duong-am-sang-min-30g-113615.html,422215606
[Mini] Combo 10 Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 20ml,,https://hasaki.vn/san-pham/mini-combo-10-sua-rua-mat-cerave-sach-sau-cho-da-thuong-den-da-dau-20ml-137371.html,422228218
Sữa Rửa Mặt Biochem Chiết Xuất Hoa Hồng 150g,,https://hasaki.vn/san-pham/sua-rua-mat-biochem-chiet-xuat-hoa-hong-150g-87113.html,409600013
[Mini] Bộ Dưỡng Da innisfree 2 Món,,https://hasaki.vn/san-pham/gift-bo-san-pham-innisfree-duong-am-sang-da-2-mon-112525.html,422215142
Essence Chống Nắng Bioré Màng Nước Dưỡng Ẩm Da 85g,,https://hasaki.vn/san-pham/essence-chong-nang-biore-mang-nuoc-duong-am-da-85g-89445.html,213300093
"Mặt Nạ JMsolution Lanolin Dưỡng Da Đều Màu, Rạng Rỡ 30ml",,https://hasaki.vn/san-pham/mat-na-jmsolution-lanolin-duong-da-deu-mau-rang-ro-30ml-114649.html,422216269
"Lotion Naris Cosmetics Dưỡng Ẩm Da, Ngăn Ngừa Lão Hóa 180ml",,https://hasaki.vn/san-pham/lotion-duong-am-da-chong-lao-hoa-naris-cosmetic-180ml-67964.html,248700040
"[HSD 06/2025] Serum D-Na Dưỡng Sáng Chuyên Sâu, Mờ Sạm Nám 30g",,https://hasaki.vn/san-pham/hsd-06-2025-serum-d-na-duong-sang-chuyen-sau-mo-sam-nam-30g-127494.html,422223932
[HSD 07/2025] Sữa Chống Nắng Avène Quang Phổ Rộng Cho Da Dầu Mụn 50ml,,https://hasaki.vn/san-pham/hsd-07-2025-sua-chong-nang-avene-quang-pho-rong-cho-da-dau-mun-50ml-130322.html,422225078
Combo 2 Mặt Nạ Klairs Làm Dịu Da & Kiểm Soát Dầu Nhờn 25ml,,https://hasaki.vn/san-pham/combo-2-mat-na-klairs-lam-sach-diu-mat-da-25ml-136516.html,422227703
Combo Laneige Mặt Nạ Ngủ Dưỡng Ẩm 70ml + Mặt Nạ Ngủ Môi Hương Quả Mọng 8g,,https://hasaki.vn/san-pham/combo-laneige-mat-na-ngu-duong-am-70ml-mat-na-ngu-moi-huong-qua-mong-8g-122992.html,422220598
Kem Dưỡng Topicrem Giảm Bóng Nhờn Cho Da Mụn 40ml,,https://hasaki.vn/san-pham/kem-duong-am-topicrem-giam-bong-nhon-cho-da-mun-40ml-103193.html,422209103
"Kem Dưỡng A-Derma Ngừa Mụn, Mờ Thâm, Kiểm Soát Bã Nhờn 40ml",,https://hasaki.vn/san-pham/kem-duong-a-derma-ngua-mun-mo-tham-kiem-soat-ba-nhon-40ml-122512.html,422220058
Nước Tẩy Trang S.O.N Nghệ Đen & Gạo Sạch Sâu Da 100ml,,https://hasaki.vn/san-pham/nuoc-tay-trang-s-o-n-nghe-den-gao-sach-sau-da-100ml-104021.html,422209615
Combo Cetaphil Sữa Tắm Gội & Sữa Chống Nắng SPF50+ Dịu Lành Cho Bé 400ml+150ml,,https://hasaki.vn/san-pham/combo-cetaphil-sua-tam-goi-sua-chong-nang-spf50-diu-lanh-cho-be-400ml-150ml-123620.html,422222100
Dưỡng Chất d program Ngăn Lão Hóa Sớm 45ml,,https://hasaki.vn/san-pham/duong-chat-d-program-ngan-lao-hoa-som-45ml-110496.html,422214011
Mặt Nạ Bio-essence Tinh Chất Vitamin C Sáng Da 20ml,,https://hasaki.vn/san-pham/mat-na-bio-essence-vitamin-c-duong-sang-cang-bong-da-20ml-97511.html,422205327
Xịt Khoáng DOLLANIA Cho Mọi Loại Da 150ml,,https://hasaki.vn/san-pham/xit-khoang-dollania-cho-moi-loai-da-150ml-29574.html,264500018
"Kem Chống Nắng Espoir Dưỡng Ẩm, Bảo Vệ & Làm Dịu Da 60ml",,https://hasaki.vn/san-pham/kem-chong-nang-espoir-duong-am-bao-ve-lam-diu-da-60ml-120684.html,422219447
"Mặt Nạ Rainbow L’affair Cấp Ẩm Cho Da Khô, Xỉn Màu 25g",,https://hasaki.vn/san-pham/mat-na-rainbow-l-affair-cap-am-cho-da-kho-xin-mau-25g-14238.html,251900015
"Combo Torriden Toner & Serum Dưỡng Ẩm Sâu, Sáng Bóng Da 300ml + 50ml",,https://hasaki.vn/san-pham/combo-torriden-toner-serum-duong-am-sau-sang-bong-da-300ml-50ml-117596.html,422218337
[Mini] Serum Vichy Giải Cứu Làn Da Tức Thì 10ml,,https://hasaki.vn/san-pham/tinh-chat-vichy-giai-cuu-lan-da-stress-10ml-98333.html,422205839
Sữa Rửa Mặt On: The Body Chiết Xuất Ngải Cứu Cho Da Khô 150g,,https://hasaki.vn/san-pham/sua-rua-mat-on-the-body-chiet-xuat-ngai-cuu-cho-da-kho-150g-114749.html,422216314
[HSD 10/2025] Lotion Curél Dưỡng Ẩm Chuyên Sâu Cho Da Lão Hóa 140ml,,https://hasaki.vn/san-pham/hsd-10-2025-lotion-curel-duong-am-chuyen-sau-cho-da-lao-hoa-140ml-137600.html,422228317
"Sữa Dưỡng d program Cho Da Dầu, Hỗn Hợp 100ml",,https://hasaki.vn/san-pham/sua-duong-d-program-cho-da-dau-hon-hop-100ml-89783.html,419200014
Mặt Nạ Dừa Emmié Sáng Mịn Da - Bình Thuận 25g,,https://hasaki.vn/san-pham/mat-na-emmie-dua-sang-min-da-binh-thuan-25g-137083.html,422227992
Mặt Nạ Dưỡng Da Some By Mi Vitamin C Làm Sáng Da 20g,,https://hasaki.vn/san-pham/mat-na-duong-da-some-by-mi-vitamin-c-lam-sang-da-20g-98035.html,422205636
Mặt Nạ Dermal Chiết Xuất Lô Hội Làm Dịu Da 23g,,https://hasaki.vn/san-pham/mat-na-dermal-chiet-xuat-lo-hoi-lam-diu-da-23g-17931.html,254700024
"Nước Cân Bằng B.O.M Sáng Da, Hỗ Trợ Mờ Nếp Nhăn 150ml",,https://hasaki.vn/san-pham/nuoc-can-bang-b-o-m-sang-da-ho-tro-mo-nep-nhan-150ml-133125.html,422226294
Mặt Nạ innisfree Dưỡng Ẩm & Dịu Da Từ Rau Má 22ml (Mới),,https://hasaki.vn/san-pham/mat-na-innisfree-duong-am-diu-da-tu-rau-ma-22ml-moi-120000.html,422219199
Combo 5 Mặt Nạ B.O.M Brightening Dưỡng Sáng Da 25g,,https://hasaki.vn/san-pham/combo-5-mat-na-b-o-m-duong-sang-da-25g-104839.html,422209994
Mặt Nạ Garnier Tinh Chất Sữa Tươi & Vitamin C Sáng Da 28g,,https://hasaki.vn/san-pham/mat-na-tinh-chat-garnier-sua-tuoi-vitamin-c-sang-da-28g-96657.html,422204915
Miếng Rửa Mặt Vacosi Silicone Đa Năng Cỡ Nhỏ Màu Hồng DC12-HN,,https://hasaki.vn/san-pham/mieng-rua-mat-vacosi-silicone-da-nang-co-nho-mau-hong-dc12-hn-134909.html,422226566
"Mặt Nạ Lebelage Coenzyme Q10 Chống Oxy Hóa, Ngừa Nếp Nhăn 25g",,https://hasaki.vn/san-pham/mat-na-lebelage-coenzyme-q10-chong-oxy-hoa-ngua-nep-nhan-25g-113483.html,422215682
[Mini] Serum innisfree Trà Xanh Dưỡng Ẩm 10ml,,https://hasaki.vn/san-pham/gift-serum-innisfree-tra-xanh-duong-am-10ml-115535.html,422216773
Kem Chống Nắng Bioderma Giảm Bóng Nhờn 40ml (Màu Light),,https://hasaki.vn/san-pham/kem-chong-nang-bioderma-giam-bong-nhon-40ml-mau-light-90411.html,422200377
[Hàng Tách Set] Tinh Chất Kiehl's 5% Niacinamide Kiềm Dầu & Giảm Mụn 30ml,,https://hasaki.vn/san-pham/tinh-chat-kiehl-s-niacinamide-5-kiem-dau-giam-mun-30ml-108092.html,422212524
Combo La Roche-Posay Làm Sạch & Làm Dịu Da Dầu Nhạy Cảm,,https://hasaki.vn/san-pham/combo-la-roche-posay-xit-khoang-50g-sua-rua-mat-da-dau-nhay-cam-50ml-87307.html,204900134
Gel Chống Nắng Bioré Màng Nước Dưỡng Ẩm Hương Hoa Mẫu Đơn 90ml,,https://hasaki.vn/san-pham/gel-chong-nang-biore-mang-nuoc-duong-am-huong-hoa-mau-don-90ml-108754.html,422212954
Nước Dưỡng Bio-essence Ngừa Lão Hóa Vàng & Hoa Hồng 100ml,,https://hasaki.vn/san-pham/nuoc-duong-bio-essence-ngua-lao-hoa-tu-vang-hoa-hong-100ml-93013.html,422202631
Gel Rửa Mặt Eucerin Cho Da Mụn 75ml,,https://hasaki.vn/san-pham/gel-rua-mat-eucerin-cho-da-mun-75ml-116233.html,422217479
Sữa Chống Nắng Avène Quang Phổ Rộng Cho Da Dầu Mụn 50ml,,https://hasaki.vn/san-pham/sua-chong-nang-avene-quang-pho-rong-cho-da-dau-mun-50ml-105965.html,422210711
Kem Chống Nắng The Lab Nâng Tông Da SPF50+ PA++++ 40ml,,https://hasaki.vn/san-pham/kem-chong-nang-the-lab-nang-tong-da-spf50-pa-40ml-114960.html,422216605
Mặt Nạ Avander Đất Sét Ốc Sên Giúp Phục Hồi Da 110g,,https://hasaki.vn/san-pham/mat-na-dat-set-avander-oc-sen-110g-75962.html,355500014
Tẩy Tế Bào Chết Evoluderm Mềm Mịn Da Chiết Xuất Đào 150g,,https://hasaki.vn/san-pham/tay-te-bao-chet-evoluderm-mem-min-da-chiet-xuat-dao-150g-111707.html,422214673
Tẩy Tế Bào Chết Evoluderm Nuôi Dưỡng Sâu Tinh Dầu Argan 150g,,https://hasaki.vn/san-pham/tay-te-bao-chet-evoluderm-nuoi-duong-sau-tinh-dau-argan-150g-111705.html,422214674
Nước Tẩy Trang Nivea Kiểm Soát Nhờn 200ml,,https://hasaki.vn/san-pham/nuoc-tay-trang-nivea-sang-da-kiem-soat-nhon-mun-200ml-3257.html,100190183
Miếng Rửa Mặt Vacosi Silicone Đa Năng Cỡ Lớn Hồng Nhạt DC12-HL,,https://hasaki.vn/san-pham/mieng-rua-mat-vacosi-silicone-da-nang-co-lon-hong-nhat-dc12-hl-134905.html,422226565
Combo Mặt Nạ Banobagi Retinol Cải Thiện Nếp Nhăn 30gx10,,https://hasaki.vn/san-pham/mat-na-banobagi-retinol-cai-thien-nep-nhan-hop-10-mieng-104349.html,422209725
Mặt Nạ Dừa Emmié Dịu Da - Đà Lạt 25g,,https://hasaki.vn/san-pham/mat-na-emmie-dua-diu-da-da-lat-25g-137075.html,422227990
"Mặt Nạ Lebelage Hyaluronic Acid Cấp Nước, Cấp Ẩm Cho Da 25g",,https://hasaki.vn/san-pham/mat-na-lebelage-hyaluronic-acid-cap-nuoc-cap-am-cho-da-25g-113463.html,422215672
Sữa Rửa Mặt Clean & Clear Làm Sạch Sâu Lỗ Chân Lông 100g,,https://hasaki.vn/san-pham/sua-rua-mat-clean-clear-lam-sach-sau-lo-chan-long-100g-122300.html,422220068
Xà Phòng Mela Chiết Xuất Nghệ 100g,,https://hasaki.vn/san-pham/xa-phong-mela-chiet-xuat-nghe-100g-119576.html,422219023
Kem Dưỡng Avène Hỗ Trợ Khôi Phục Hàng Rào Bảo Vệ Da 40ml,,https://hasaki.vn/san-pham/kem-duong-avene-cho-da-qua-nhay-cam-va-kich-ung-40ml-859.html,100180080
[HSD 09/2025] Xịt Khoáng Evian Cấp Ẩm Và Làm Dịu Da 150ml,,https://hasaki.vn/san-pham/hsd-09-2025-xit-khoang-evian-cap-am-va-lam-diu-da-150ml-135604.html,422227443
[Mini] Gel Rửa Mặt Bioderma Tạo Bọt Cho Da Nhạy Cảm 8ml,,https://hasaki.vn/san-pham/gel-rua-mat-bioderma-tao-bot-cho-da-nhay-cam-8ml-103769.html,422203932
Combo L'Oreal Nước Tẩy Trang Tươi Mát Da 400ml + Nước Tẩy Trang Làm Sạch Sâu Trang Điểm 400ml,,https://hasaki.vn/san-pham/combo-l-oreal-nuoc-tay-trang-tuoi-mat-da-400ml-nuoc-tay-trang-lam-sach-sau-trang-diem-400ml-121772.html,422219886
Mặt Nạ Avander Chiết Xuất Nha Đam Dưỡng Sáng Da 25g,,https://hasaki.vn/san-pham/mat-na-avander-chiet-xuat-nha-dam-duong-sang-da-25g-101527.html,422207823
Mặt Nạ Bio-essence Tảo Biển Jeju Dưỡng Da Ẩm Mượt 20ml,,https://hasaki.vn/san-pham/mat-na-bio-essence-duong-am-da-chiet-xuat-tao-bien-20ml-80249.html,222600050
Mặt Nạ Mayan 3D Tinh Chất Collagen & Arbutin 25ml,,https://hasaki.vn/san-pham/mat-na-3d-mayan-colagen-arbutin-67070.html,210100002
Combo 10 Sữa Rửa Mặt Cetaphil Dịu Lành Cho Da Nhạy Cảm 59ml,,https://hasaki.vn/san-pham/combo-10-sua-rua-mat-cetaphil-diu-lanh-cho-da-nhay-cam-59ml-138188.html,422228602
Combo Skin1004 Kem Chống Nắng Cho Da Nhạy Cảm + Serum Rau Má Làm Dịu Da 50ml+55ml,,https://hasaki.vn/san-pham/combo-skin1004-kem-chong-nang-cho-da-nhay-cam-serum-rau-ma-lam-diu-da-50ml-55ml-133261.html,422226369
"[HSD 08/2025] Serum Luvmier Dưỡng Sáng, Làm Đều Màu Da 30ml",,https://hasaki.vn/san-pham/hsd-08-2025-serum-luvmier-duong-sang-lam-deu-mau-da-30ml-132259.html,422226002
"Mặt Nạ Rainbow L’affair Dưỡng Ẩm, Làm Săn Chắc Da 25g",,https://hasaki.vn/san-pham/mat-na-rainbow-l-affair-duong-am-lam-san-chac-da-25g-14250.html,251900013
"Mặt Nạ innisfree Cấp Nước, Dịu Da Từ Trà Xanh 22ml (Mới)",,https://hasaki.vn/san-pham/mat-na-innisfree-cap-nuoc-diu-da-tu-tra-xanh-22ml-moi-119988.html,422219195
Miếng Rửa Mặt Vacosi Silicone Đa Năng Cỡ Lớn Hồng Đậm DC12-FL,,https://hasaki.vn/san-pham/mieng-rua-mat-vacosi-silicone-da-nang-co-lon-hong-dam-dc12-fl-134901.html,422226564
Kem Dưỡng Ẩm Nivea Làm Mềm Da 50ml,,https://hasaki.vn/san-pham/kem-duong-lam-mem-da-nivea-50ml-87479.html,206200081
Kem Rửa Mặt OXY Giảm Mụn Đầu Đen 100g,,https://hasaki.vn/san-pham/kem-rua-mat-oxy-giam-mun-dau-den-100g-104005.html,422209607
Mặt Nạ Ngủ Bio-essence Dưỡng Da Tươi Sáng Căng Mọng 50g,,https://hasaki.vn/san-pham/mat-na-ngu-bio-essence-duong-da-san-min-rang-ngoi-50g-89501.html,222600056
Sữa Rửa Mặt Bioré Thanh Lọc Da - Sáng Da 100g,,https://hasaki.vn/san-pham/sua-rua-mat-biore-sang-hong-tu-nhien-100g-78808.html,213300069
Sữa Rửa Mặt Bioré Thanh Lọc Da - Dưỡng Ẩm & Mịn Da 100g,,https://hasaki.vn/san-pham/sua-rua-mat-biore-sang-min-duong-am-100g-78810.html,213300068
"Bộ innisfree Dưỡng Ẩm, Làm Dịu, Phục Hồi Da 3 Món",,https://hasaki.vn/san-pham/bo-innisfree-duong-am-lam-diu-phuc-hoi-da-3-mon-116357.html,422216775
Sữa Dưỡng Ẩm Avène Tăng Cường Sức Khỏe Hàng Rào Da 40ml,,https://hasaki.vn/san-pham/sua-duong-am-avene-tang-cuong-suc-khoe-hang-rao-da-40ml-120160.html,422219220
Combo CeraVe Sữa Rửa Mặt Cho Da Khô 236ml + Sữa Dưỡng Thể Cho Da Khô 20ml,,https://hasaki.vn/san-pham/combo-cerave-sua-rua-mat-cho-da-kho-236ml-sua-duong-the-cho-da-kho-20ml-104603.html,422209912
Sữa Rửa Mặt Nivea Men Bùn Khoáng Sạch Nhờn Mát Lạnh 100g,,https://hasaki.vn/san-pham/sua-rua-mat-nivea-men-bun-khoang-sach-nhon-mat-lanh-100g-100961.html,422207450
Combo Caryophy Gel Tẩy Tế Bào Chết 250ml + Sữa Rửa Mặt Ngừa Mụn Giảm Thâm 150ml,,https://hasaki.vn/san-pham/combo-caryophy-gel-tay-te-bao-chet-250ml-sua-rua-mat-ngua-mun-giam-tham-150ml-114205.html,422216086
"Mặt Nạ 16plain Plant Stem Cell Phục Hồi, Trẻ Hoá Da 25ml",,https://hasaki.vn/san-pham/mat-na-16plain-plant-stem-cell-phuc-hoi-tre-hoa-da-25ml-106929.html,422211513
Combo Cocoon Gel Rửa Mặt & Nước Cân Bằng Bí Đao 140mlx2,,https://hasaki.vn/san-pham/combo-cocoon-gel-rua-mat-nuoc-can-bang-bi-dao-2x140ml-105189.html,422210198
Combo 10 Mặt Nạ Foodaholic Vitamin K Se Lỗ Chân Lông 23gx10,,https://hasaki.vn/san-pham/combo-10-mat-na-foodaholic-vitamin-k-se-lo-chan-long-23gx10-104179.html,422209639
Miếng Dán Mũi Lột Mụn Purederm Nha Đam (3 Miếng),,https://hasaki.vn/san-pham/mat-na-lot-mun-cam-mui-purederm-nha-dam-3-mieng-goi-2976.html,100250028
Combo La Roche-Posay Xịt Khoáng Da Dầu Mụn 150ml + Kem Chống Nắng Kiềm Dầu 50ml,,https://hasaki.vn/san-pham/combo-la-roche-posay-xit-khoang-da-dau-mun-150ml-kem-chong-nang-kiem-dau-spf50-50ml-101371.html,422207751
"Mặt Nạ Lebelage Ngọc Trai Cấp Ẩm, Dưỡng Sáng Da 25g",,https://hasaki.vn/san-pham/mat-na-lebelage-ngoc-trai-cap-am-duong-sang-da-25g-113475.html,422215677
Mặt Nạ Dưỡng Da Some By Mi Mật Ong Làm Căng Bóng Da 20g,,https://hasaki.vn/san-pham/mat-na-duong-da-some-by-mi-mat-ong-lam-cang-bong-da-20g-98025.html,422205631
Combo 10 Mặt Nạ Foodaholic Vitamin C Dưỡng Sáng Da 23gx10,,https://hasaki.vn/san-pham/combo-10-mat-na-foodaholic-vitamin-c-duong-sang-da-23gx10-104177.html,422209638
Mặt Nạ Dermal Chiết Xuất Trà Xanh Làm Săn Chắc Da 23g,,https://hasaki.vn/san-pham/mat-na-dermal-chiet-xuat-tra-xanh-lam-san-chac-da-23g-15864.html,254700002
[HSD 09/2025] Sữa Rửa Mặt Và Tẩy Trang Naris Alodew Từ Lô Hội 100g,,https://hasaki.vn/san-pham/hsd-09-2025-sua-rua-mat-va-tay-trang-naris-alodew-tu-lo-hoi-100g-136072.html,422227592
Mặt Nạ Dừa Emmié Cấp Ẩm Dịu Da - Đà Nẵng 25g,,https://hasaki.vn/san-pham/mat-na-emmie-dua-cap-am-diu-da-da-nang-25g-137056.html,422227986
Mặt Nạ innisfree Sáng Da Rạng Rỡ Từ Quýt Yuzu 22ml (Mới),,https://hasaki.vn/san-pham/mat-na-giay-innisfree-sang-da-rang-ro-tu-quyt-yuzu-22ml-moi-124004.html,422222484
Tẩy Tế Bào Chết Evoluderm Cung Cấp Năng Lượng Từ Citrus 150g,,https://hasaki.vn/san-pham/tay-te-bao-chet-evoluderm-phuc-hoi-tu-chanh-buoi-hong-150g-115777.html,422217117
"Lotion Chấm Mụn Bye Bye Blemish Cho Mụn Trắng, Nhạy Cảm 30ml",,https://hasaki.vn/san-pham/lotion-lam-giam-mun-bye-bye-blemish-29-5ml-1734.html,100250003
Mặt Nạ Evoluderm Chiết Xuất Dưa Leo Dưỡng Ẩm Da 150g,,https://hasaki.vn/san-pham/mat-na-evoluderm-duong-am-da-chiet-xuat-dua-leo-150g-115779.html,422217118
Nước Tẩy Trang Topicrem Dành Cho Da Dầu Mụn 200ml,,https://hasaki.vn/san-pham/nuoc-tay-trang-topicrem-danh-cho-da-dau-mun-200ml-118440.html,422218596
Combo Cocoon Nước Cân Bằng Sen Hậu Giang + Sữa Rửa Mặt Nghệ Hưng Yên 310mlx2,,https://hasaki.vn/san-pham/combo-cocoon-nuoc-can-bang-sen-hau-giang-sua-rua-mat-nghe-hung-yen-310mlx2-129968.html,422224938
"Combo Cocoon Sữa Chống Nắng Bí Đao Quang Phổ Rộng + Tinh Chất Bí Đao Giảm Mụn, Mờ Thâm 50ml+70ml",,https://hasaki.vn/san-pham/combo-cocoon-sua-chong-nang-bi-dao-quang-pho-rong-tinh-chat-bi-dao-giam-mun-mo-tham-50ml-70ml-127192.html,422223723
"Mặt Nạ Lebelage Hồng Sâm Dưỡng Mịn Màng, Se Lỗ Chân Lông 25g",,https://hasaki.vn/san-pham/mat-na-lebelage-hong-sam-duong-min-mang-se-lo-chan-long-25g-113465.html,422215673
Nước Tẩy Trang Bioré Hoàn Hảo Sạch Nhờn 400ml,,https://hasaki.vn/san-pham/nuoc-tay-trang-biore-oil-clear-sach-nhon-da-400ml-99545.html,422206583
Tinh Chất Avène Giảm Và Ngăn Ngừa Mụn 30ml,,https://hasaki.vn/san-pham/tinh-chat-avene-giam-va-ngan-ngua-mun-30ml-120176.html,422219216
Mặt Nạ innisfree Dưỡng Ẩm Da Từ Yến Mạch 22ml (Mới),,https://hasaki.vn/san-pham/mat-na-innisfree-duong-am-da-tu-yen-mach-22ml-moi-120068.html,422219204
"Mặt Nạ 16plain Whitening Dưỡng Sáng Da, Ngừa Mụn 25ml",,https://hasaki.vn/san-pham/mat-na-16plain-whitening-duong-sang-da-ngua-mun-25ml-106939.html,422211508
Mặt Nạ Dermal Chiết Xuất Collagen Làm Săn Chắc Da 23g,,https://hasaki.vn/san-pham/mat-na-dermal-chiet-xuat-collagen-lam-san-chac-da-23g-16182.html,254700009
Bông Mút Rửa Mặt Vacosi Hình Giọt Nước Màu Hồng BP63,,https://hasaki.vn/san-pham/bong-mut-rua-mat-vacosi-hinh-giot-nuoc-mau-hong-bp63-129760.html,422224827
Kem Chống Nắng Australis Le Tan SPF50 Cho Da Nhạy Cảm 70ml,,https://hasaki.vn/san-pham/kem-chong-nang-australis-le-tan-spf50-cho-da-nhay-cam-70ml-106727.html,422211353
Combo Cocoon Kem Chống Nắng Phổ Rộng 50ml & Tinh Chất Bí Đao 70ml,,https://hasaki.vn/san-pham/combo-cocoon-kem-chong-nang-tinh-chat-bi-dao-2-mon-105193.html,422210200
Combo L'Oreal Serum Cấp Ẩm 30ml + Nước Tẩy Trang Làm Sạch Da 400ml,,https://hasaki.vn/san-pham/combo-l-oreal-serum-cap-am-30ml-nuoc-tay-trang-lam-sach-da-400ml-107846.html,422212253
Máy Rửa Mặt Halio Dành Cho Mọi Loại Da Màu Xám,,https://hasaki.vn/san-pham/may-rua-mat-halio-mau-xam-khoi-grey-smoke-95577.html,422204149
Combo Neutrogena Kem Chống Nắng + Kem Dưỡng Cho Da Dầu,,https://hasaki.vn/san-pham/bo-doi-neutrogena-kem-chong-nang-kem-duong-cho-da-dau-101543.html,422207829
[HSD 06/2025] Nước Tẩy Trang Avène Dịu Nhẹ Cho Mắt Và Toàn Mặt 200ml,,https://hasaki.vn/san-pham/hsd-06-2025-nuoc-tay-trang-avene-diu-nhe-cho-mat-va-toan-mat-200ml-127506.html,422223944
Combo Cocoon Kem Chống Nắng 50ml + Nước Tẩy Trang Bí Đao 500ml,,https://hasaki.vn/san-pham/combo-cocoon-kem-chong-nang-50ml-nuoc-tay-trang-bi-dao-500ml-107936.html,422212330
"Dầu Olive Milaganics Nguyên Chất Dưỡng Da, Dưỡng Tóc 100ml",,https://hasaki.vn/san-pham/dau-olive-milaganics-nguyen-chat-duong-da-duong-toc-100ml-101497.html,422207798
Mặt Nạ Avander Đất Sét Trắng Se Khít Lỗ Chân Lông 15ml,,https://hasaki.vn/san-pham/mat-na-dat-set-trang-avander-15ml-76078.html,355500007
Combo Hada Labo Kem Rửa Mặt Sạch Sâu + Dung Dịch Cấp Ẩm Tối Ưu Cho Da Dầu 80g+100ml,,https://hasaki.vn/san-pham/combo-hada-labo-kem-rua-mat-sach-sau-dung-dich-cap-am-toi-uu-cho-da-dau-80g-100ml-137123.html,422228086
Combo Cocoon Nước Cân Bằng & Nước Tẩy Trang Bí Đao 140mlx2,,https://hasaki.vn/san-pham/combo-cocoon-nuoc-can-bang-bi-dao-140ml-nuoc-tay-trang-bi-dao-140ml-101115.html,422207564
Combo Cocoon Kem Dưỡng & Nước Tẩy Trang Bí Đao Giảm Dầu Mụn 30ml+140ml,,https://hasaki.vn/san-pham/mua-1-tang-1-cocoon-thach-bi-dao-30ml-tang-nuoc-tay-trang-bi-dao-140ml-101119.html,422207566
"Mặt Nạ Lebelage Trà Xanh Chống Oxy Hóa, Dưỡng Sáng Da 25g",,https://hasaki.vn/san-pham/mat-na-lebelage-tra-xanh-chong-oxy-hoa-duong-sang-da-25g-113467.html,422215674
Mặt Nạ Senka Dưỡng Sáng Săn Chắc Da 21g (Mới),,https://hasaki.vn/san-pham/mat-na-senka-duong-sang-san-chac-da-21g-moi-120424.html,422219340
Mặt Nạ JMsolution Ngăn Ngừa Lão Hóa Da 25ml,,https://hasaki.vn/san-pham/mat-na-jmsolution-duong-sang-da-chiet-xuat-tinh-dau-aurora-30ml-83359.html,386000009
"Mặt Nạ Lebelage Dưa Leo Cấp Ẩm, Làm Mịn Da 25g",,https://hasaki.vn/san-pham/mat-na-lebelage-dua-leo-cap-am-lam-min-da-25g-113477.html,422215679
Mặt Nạ Purederm Dưỡng Ẩm Vùng Mắt 12g,,https://hasaki.vn/san-pham/mat-na-duong-am-vung-mat-purederm-12g-42685.html,206700003
[HSD 09/2025] Sữa Rửa Mặt Cho Nam Uno Tạo Bọt Sạch Nhờn Cho Da Dầu 130g,,https://hasaki.vn/san-pham/hsd-09-2025-sua-rua-mat-cho-nam-uno-tao-bot-sach-nhon-cho-da-dau-130g-135336.html,422227351
Nước Tẩy Trang Bí Đao Cocoon Làm Sạch & Giảm Dầu Bản Giới Hạn 500ml,,https://hasaki.vn/san-pham/nuoc-tay-trang-bi-dao-cocoon-lam-sach-giam-dau-ban-gioi-han-500ml-110880.html,422214175
Sữa Rửa Mặt Clean & Clear Chống Nhờn Tác Dụng Sâu 100g,,https://hasaki.vn/san-pham/sua-rua-mat-clean-clear-chong-nhon-tac-dung-sau-100g-122304.html,422220069
Combo 2 Serum 9Wishes Dưỡng Ẩm & Làm Căng Bóng Da 30ml,,https://hasaki.vn/san-pham/combo-2-serum-9wishes-duong-am-lam-cang-bong-da-25ml-120936.html,422219554
